,organization_name,repo_full_name,contributors_num,is_fork,active_15,active_16,active_17,active_18,active_19,active_20,active_21,active_22,use_CI,ci_num
9200,CODING,WebIDE-Frontend-Webjars,2,False,False,True,True,False,False,False,False,False,True,1.0
9201,International Business Machines,kafka-connect-servicenow,3,False,False,False,False,False,False,True,False,False,False,
9202,International Business Machines,raft-fabric-sample,3,False,False,False,False,False,True,True,True,False,False,
9203,Alibaba,sparse-computation-using-TCM-and-gather-scatter-engine,1,False,False,False,False,False,False,False,True,False,False,0.0
9204,"Netflix, Inc.",Turbine,13,False,True,False,False,False,False,False,False,False,True,
9205,JetBrains,jsign,17,True,False,False,False,False,False,True,True,False,True,
9206,International Business Machines,packer-plugin-ibmcloud,11,False,False,False,False,False,False,False,True,True,True,
9207,Google,deepmac,1,False,False,False,False,False,False,False,True,True,False,
9208,Google,brain_autorl,4,False,False,False,False,False,False,False,False,True,False,
9209,LinkedIn,apk-bitminer,0,False,False,False,False,True,True,True,False,False,False,
9210,Instagram,statsite,10,True,False,False,False,False,False,False,False,False,True,
9211,Google,wireit,7,False,False,False,False,False,False,False,False,True,True,
9212,Dell Technologies,csi-xtremio-deploy,2,False,False,False,False,False,True,False,False,False,False,
9213,Red Hat Developer,s2i-dotnetcore-ex,8,False,False,True,True,True,True,True,True,False,False,
9214,Uber Open Source,concurrency-loadbalancer,2,False,False,False,False,False,False,True,True,False,True,2.0
9215,Google,zopfli,15,False,True,True,True,True,True,True,True,False,False,
9216,International Business Machines,ibmpairs,3,False,False,False,False,False,False,True,True,True,True,
9217,DocuSign Inc.,connect-csharp-worker-aws,1,False,False,False,False,False,True,False,False,False,False,0.0
9218,JetBrains,tc-vso-rooms,5,False,True,True,True,False,False,False,False,False,False,
9219,International Business Machines,bee-travels-recommendation-service,1,False,False,False,False,False,False,True,False,False,False,
9220,Cisco Systems,hyperledger-est-ca,2,False,False,False,False,True,True,False,False,False,False,0.0
9221,bilibili,ci-ijk-ffmpeg-ios,3,False,True,True,True,False,False,False,False,False,True,1.0
9222,Hewlett Packard Enterprise,phased-table-translation,1,False,False,False,False,False,True,True,True,False,True,3.0
9223,Tencent,DVQA,1,False,False,False,False,False,False,True,False,False,False,0.0
9224,Apple,swiftpm-on-llbuild2,1,False,False,False,False,False,False,True,False,False,False,
9225,Qihoo 360,chimee,2,True,False,False,True,False,False,False,False,False,True,
9226,International Business Machines,virtual-mirror-for-ecommerce,5,False,False,False,False,False,True,True,True,False,False,
9227,Intel Corporation,power-optimization-library,3,False,False,False,False,False,False,False,False,True,True,
9228,Google,arc-regex-line-length-linter,1,False,False,True,False,False,False,False,False,False,False,
9229,Google,rfmt,1,False,True,True,False,False,False,False,False,False,False,
9230,Google,differential-privacy,11,False,False,False,False,False,False,True,True,True,True,
9231,Tencent,ObjectDetection-OneStageDet,1,False,False,False,False,False,False,True,False,False,False,0.0
9232,Google,mcp2221-rs,2,False,False,False,False,False,False,False,False,True,False,
9233,JetBrains,jdk8u_jdk,16,False,False,False,False,False,True,True,False,False,False,
9234,Tenable,nasl-layer,1,False,False,False,False,False,False,False,False,True,False,0.0
9235,"Netflix, Inc.",blitz4j,12,False,True,True,True,True,False,False,False,False,True,
9236,Groupon,codeburner,3,False,False,True,True,True,False,False,False,False,True,
9237,"Netflix, Inc.",webpack-parse-query,0,False,True,True,False,False,False,False,False,False,False,
9238,Google,gemmlowp,53,False,False,False,False,True,True,True,True,True,True,
9239,Google,it-cert-automation-practice,2,False,False,False,False,False,True,True,True,False,True,
9240,iuap-design,iuap_pap_react_quickstart,0,False,False,False,False,True,False,False,False,False,False,0.0
9241,Google,DirectXShaderCompiler,46,True,False,False,False,False,False,True,False,False,True,
9242,Qiniu Cloud,QStreaming,0,False,False,False,False,False,False,True,True,False,True,1.0
9243,Google,jaxtyping,3,False,False,False,False,False,False,False,False,True,True,
9244,International Business Machines,gauge,3,False,False,False,False,False,False,False,False,True,False,
9245,Google,instant-hangouts,4,False,True,True,False,False,False,False,False,False,False,
9246,Google,cluster-scheduler-simulator,3,False,True,True,True,True,True,True,True,True,False,
9247,Tencent,libco,16,False,False,True,True,True,True,True,False,False,False,0.0
9248,International Business Machines,cloud-pak,23,False,False,False,False,False,False,False,False,True,False,
9249,Google,keyczar,22,False,True,True,True,True,True,False,False,False,False,
9250,NVIDIA Corporation,CoMD-CUDA,4,True,True,True,True,False,False,False,False,False,False,
9251,Amazon,halo-third-party-sdk-for-node-js,4,False,False,False,False,False,False,False,True,True,True,
9252,Medium,concourse-helm-resource,9,True,False,False,True,True,False,False,False,False,False,
9253,Hewlett Packard Enterprise,oneview-osdeployment,3,False,False,False,True,True,True,False,False,False,False,0.0
9254,NetEase,pomelo-data-plugin-demo,1,False,False,False,False,False,False,False,False,False,False,0.0
9255,Douban Inc.,libgit2,163,True,False,False,False,False,False,False,False,False,True,
9256,Joyy UED,flowhub,1,False,False,False,True,True,True,True,False,False,False,0.0
9257,Google,transperf,2,False,False,False,False,False,True,True,True,False,False,
9258,Google,kv-s3105c,1,False,False,False,False,True,False,False,False,False,False,
9259,GitHub,hr-opensource,1,False,True,True,False,False,False,False,False,False,False,
9260,Zhihu,jondis,4,True,False,False,False,False,False,False,False,False,True,
9261,International Business Machines,model-evaluation-workbench,6,False,False,False,False,True,True,True,True,True,False,
9262,PayPal,bootstrap-accessibility-plugin,25,False,True,True,True,True,True,True,False,False,False,0.0
9263,"Wuhan deepin Technology Co.,Ltd.",dtk-docs,2,False,False,False,False,False,False,False,False,True,False,0.0
9264,International Business Machines,metrics-collector-service,9,True,False,True,True,True,False,False,False,False,True,
9265,VMware,photon-docker-image,4,False,True,True,True,True,True,True,True,True,False,
9266,International Business Machines,cloud-playground,3,False,False,False,False,False,False,False,True,False,False,
9267,Google,crmint,16,False,False,False,False,False,False,False,False,True,True,
9268,Google,vpn-reverse-tether,1,False,False,False,False,False,False,False,False,False,False,
9269,Dropbox,python-invariant,2,False,False,True,False,False,False,False,False,False,False,
9270,CODING,coding-cli,2,False,False,False,False,False,False,False,True,True,True,2.0
9271,Bytedance Inc.,ParaGen,3,False,False,False,False,False,False,False,False,True,False,0.0
9272,Mirantis Inc.,libnetwork,135,False,False,False,False,True,True,True,False,False,True,0.0
9273,Alibaba,libnetwork,124,True,False,False,False,True,False,False,False,False,False,0.0
9274,eBay,lightning,3,False,False,False,True,True,True,True,False,False,True,1.0
9275,Google,exposure-notifications-internals,5,False,False,False,False,False,False,True,True,False,True,
9276,"Wuhan deepin Technology Co.,Ltd.",deepin-kwayland,13,False,False,False,False,False,False,True,True,True,True,10.0
9277,Groupon,gofer,5,False,False,False,False,False,True,True,True,True,True,
9278,International Business Machines,sol005-lifecycle-driver,10,False,False,False,False,False,False,False,False,True,True,
9279,"Okta, Inc",okta-help,23,False,False,False,False,False,False,False,False,True,True,1.0
9280,Apple,device-management,1,False,False,False,False,False,False,False,False,True,False,
9281,Intel Corporation,cloudwpa-scripts,2,False,False,False,False,True,True,True,True,True,False,
9282,JetBrains,winit,266,True,False,False,False,False,False,True,True,False,True,
9283,NVIDIA Corporation,BigVGAN,1,False,False,False,False,False,False,False,False,True,False,0.0
9284,Intel Corporation,clDNN,8,False,False,False,True,True,True,False,False,False,False,
9285,Bytedance Inc.,fe-foundation,8,False,False,False,False,False,False,True,False,False,False,0.0
9286,Cisco Systems,gse,5,False,False,False,False,False,False,False,False,True,True,1.0
9287,Alibaba,block-traces,2,False,False,False,False,False,False,True,True,True,False,0.0
9288,Qiniu Cloud,carrierwave-qiniu,14,True,True,False,False,False,False,False,False,False,False,
9289,Meituan-Dianping,mpvue,130,False,False,False,False,True,True,False,False,False,False,0.0
9290,Alibaba,genie-bt-mesh-stack,8,False,False,False,False,False,False,True,False,False,False,0.0
9291,International Business Machines,occupancy-insights-desk-sensors-tririga,4,False,False,False,False,False,False,True,True,True,False,
9292,LinkedIn,test-butler,20,False,False,True,True,True,True,True,True,True,True,
9293,Yelp.com,puppet-uchiwa,24,False,True,True,True,True,False,False,False,False,True,
9294,VMware,bitfusion-with-kubernetes-integration,5,False,False,False,False,False,False,False,True,True,False,
9295,Google,gmailsnooze,1,False,True,False,False,False,False,False,False,False,False,
9296,Qiniu Cloud,objc-DownloadSDK,1,False,True,False,False,False,False,False,False,False,True,1.0
9297,Intel Corporation,ipvr-vaapi-driver,2,False,False,False,False,False,False,False,False,False,False,
9298,Square,beancounter,5,False,False,False,False,True,True,True,True,False,True,
9299,Amazon,computer-vision-basics-in-microsoft-excel,3,False,False,False,False,False,False,True,True,True,False,
9300,Red Hat Developer,app-services-sdk-python,3,False,False,False,False,False,False,False,False,True,False,
9301,International Business Machines,powerai-seti-signal-classification,6,False,False,False,False,True,True,False,False,False,False,
9302,GitHub,omnisharp-roslyn,90,True,False,False,False,False,False,True,False,False,True,
9303,Google,postcss-rename,26,False,False,False,False,False,False,True,True,True,True,
9304,Oracle,python-cx_Oracle,13,False,False,False,False,False,False,False,True,True,False,
9305,Google,weighted-dict,5,False,False,False,False,True,True,True,False,False,False,
9306,Twitter,ios-twitter-network-layer,3,False,False,False,False,True,True,True,True,False,False,0.0
9307,Google,sxg-validator,2,False,False,False,False,False,False,False,False,True,False,
9308,Google,ios-chatbot,1,False,False,False,True,True,True,False,False,False,False,
9309,PayPal,skipto,16,False,False,False,False,False,False,False,True,True,True,4.0
9310,International Business Machines,icpa-jee-tutorial,3,False,False,False,False,False,False,True,False,False,False,
9311,International Business Machines,java-liberty-backend-for-frontend,5,False,False,False,False,True,True,False,False,False,True,
9312,Google,macops-keychainminder,6,False,True,True,True,True,True,False,False,False,False,
9313,CODING,coding-activeness-graph-widget,0,False,False,True,False,False,False,False,False,False,False,0.0
9314,Google,attention-center,2,False,False,False,False,False,False,False,False,True,False,
9315,Salesforce,journey-builder-package-test,1,False,False,False,False,False,False,False,False,True,False,
9316,Intel Corporation,corelibs-galileo,9,False,True,True,True,True,True,True,True,True,False,
9317,Intel Corporation,imu_driver,1,False,False,False,False,True,True,True,True,True,False,
9318,Airbnb,camus,21,True,True,True,False,False,False,False,False,False,False,
9319,Google,pam-cryptsetup,4,False,False,False,True,True,True,True,False,False,False,
9320,International Business Machines,sppclient,12,False,False,False,False,False,False,True,True,True,False,
9321,"Netflix, Inc.",zeno,8,False,True,True,True,False,False,False,False,False,False,
9322,"Netflix, Inc.",derand,0,False,False,False,False,False,False,False,True,False,True,
9323,International Business Machines,Create-BlockchainNetwork-IBPV20,4,False,False,False,False,False,True,True,False,False,True,
9324,Alibaba,terraform-provider,19,False,False,False,False,True,False,False,False,False,True,1.0
9325,International Business Machines,newrelic-istio-adapter,1,False,False,False,False,True,False,False,False,False,False,
9326,Hewlett Packard Enterprise,libnvwal,4,False,False,True,True,False,False,False,False,False,False,0.0
9327,"Okta, Inc",okta-devices-swift,5,False,False,False,False,False,False,False,False,True,True,2.0
9328,Red Hat Developer,dotnet-jenkins-slave,4,False,False,False,True,True,True,True,False,False,False,
9329,International Business Machines,ansible-automation-for-lmt,6,False,False,False,False,False,True,True,True,True,False,
9330,GitHub,ohnogit,1,False,False,True,False,False,False,False,False,False,True,
9331,International Business Machines,VulnerabilityAdvisorDashboard,1,False,False,False,False,False,True,False,False,False,False,
9332,Google,santa-tracker-android,5,False,True,True,True,True,True,True,True,True,False,
